,Url,Title,Company,Location,Last_Updated,Rent,Unit,Availability,Phone,AverageRating,# of Reviwer,WalkScore,WalkScore_desc,TransitScore,TransitScore_desc,Rent_by_room
65,https://www.apartments.com/kennedy-highlands-mckees-rocks-pa/3r71yrf/,Kennedy Highlands,A. R. Building Company,"200 Adams Dr, Mckees Rocks, PA 15136",New,"$960 - 1,695",1-3 Bed,Available Now,412-587-4923,5.0,5 Renter Reviews,39,Car-Dependent,33,Some Transit,"{'1 Bed': '$960 – 1,220', '2 Beds': '$1,240 – 1,620', '3 Beds': '$1,670 – 1,695'}"
66,https://www.apartments.com/bryn-mawr-pittsburgh-pa/4zpghnk/,Bryn Mawr,McKinney Properties,"100 Bryn Mawr Ct, Pittsburgh, PA 15221",4 hrs Ago,"$930 - 1,399",1-2 Bed,Available 03/19/20,888-863-7811,4.0,,15,Car-Dependent,38,Some Transit,"{'1 Bed': '$930 – 1,040', '2 Beds': '$1,296 – 1,399'}"
67,https://www.apartments.com/shadyside-commons-pittsburgh-pa/f0n2tvs/,Shadyside Commons,Reinhold Residential,"401 Amberson Ave, Pittsburgh, PA 15232",New,"$1,645 - 2,135",1-2 Bed,Available Now,412-208-4328,5.0,,75,Very Walkable,73,Excellent Transit,"{'1 Bed': '$1,645 – 2,135', '2 Beds': 'Call for Rent'}"
68,https://www.apartments.com/the-cascades-apartments-townhomes-pittsburgh-pa/11c4bh4/,The Cascades Apartments & Townhomes,Morgan Properties,"100 E West Dr, Pittsburgh, PA 15237",New,"$835 - 1,549",1-2 Bed,Available Now,844-476-3520,3.9,5 Renter Reviews,2,Car-Dependent,42,Some Transit,"{'1 Bed': '$835 – 1,131', '2 Beds': '$1,090 – 1,549'}"
69,https://www.apartments.com/the-gateway-at-summerset-pittsburgh-pa/dhw10rh/,The Gateway at Summerset,Pennrose Management Company,"1876 Parkview Blvd, Pittsburgh, PA 15217",New,"$1,612 - 2,804",1-2 Bed,Available 03/21/20,844-228-9323,4.9,7 Renter Reviews,46,Car-Dependent,50,Good Transit,"{'1 Bed': '$1,612 – 2,074', '2 Beds': '$1,987 – 2,804'}"
70,https://www.apartments.com/city-vista-pittsburgh-pa/f57j5yv/,City Vista,"Preferred Apartment Communities, Inc.","325 Elizabeth Dr, Pittsburgh, PA 15220",4 hrs Ago,"$1,239 - 5,051",Studio - 3 Bed,Available Now,877-893-2069,4.7,19 Renter Reviews,19,Car-Dependent,33,Some Transit,"{'Studio': '$1,239 – 2,758', '1 Bed': '$1,289 – 3,099', '2 Beds': '$1,394 – 2,755', '3 Beds': '$1,818 – 5,051'}"
71,https://www.apartments.com/bakery-living-orange-pittsburgh-pa/3qd9wgf/,Bakery Living Orange,Walnut Capital,"6350 Penn Ave, Pittsburgh, PA 15206",New,"$1,330 - 3,970",Studio - 2 Bed,Available Now,844-814-2588,5.0,2 Renter Reviews,81,Very Walkable,70,Excellent Transit,"{'Studio': '$1,330 – 1,860', '1 Bed': '$1,890 – 2,850', '2 Beds': '$2,240 – 3,970'}"
72,https://www.apartments.com/white-oaks-pittsburgh-pa/164zln7/,White Oaks,Prudential Realty Company,"600 Stevens Dr, Pittsburgh, PA 15237",New,$717 - 937,1-2 Bed,Available Now,844-828-0716,4.0,1 Renter Reviews,26,Car-Dependent,30,Some Transit,"{'1 Bed': '$717 – 902', '2 Beds': '$847 – 937'}"
73,https://www.apartments.com/nineteen-north-apartments-townhomes-pittsburgh-pa/g7clc8y/,Nineteen North Apartments & Townhomes,Morgan Properties,"1050 Nineteen North Dr, Pittsburgh, PA 15237",4 hrs Ago,"$680 - 2,219",1-3 Bed,Available Now,844-278-7061,4.6,9 Renter Reviews,15,Car-Dependent,0,Minimal Transit,"{'1 Bed': '$680 – 1,074', '2 Beds': '$1,050 – 1,649', '3 Beds': '$1,745 – 2,219'}"
74,https://www.apartments.com/the-yards-at-3-crossings-pittsburgh-pa/qeqhmgz/,The Yards at 3 Crossings,Oxford Development Company,"2645 Railroad St, Pittsburgh, PA 15222",4 hrs Ago,"$1,570 - 3,729",Studio - 2 Bed,Available Now,844-750-1008,5.0,,75,Very Walkable,59,Good Transit,"{'Studio': '$1,570 – 2,106', '1 Bed': '$1,905 – 2,938', '2 Beds': '$2,695 – 3,729'}"
75,https://www.apartments.com/the-foundry-at-41st-pittsburgh-pa/3n08zge/,The Foundry at 41st,Walnut Capital,"4107 Willow St, Pittsburgh, PA 15201",New,"$1,348 - 3,058",Studio - 2 Bed,Available Now,412-437-2173,5.0,,75,Very Walkable,50,Good Transit,"{'Studio': '$1,348 – 1,913', '1 Bed': '$1,993 – 2,908', '2 Beds': '$2,303 – 3,058'}"
76,https://www.apartments.com/park-west-205-apartment-homes-pittsburgh-pa/c78f3bf/,Park West 205 Apartment Homes,Morgan Properties,"1000 Park West Place, Pittsburgh, PA 15205",New,"$1,380 - 2,930",1-3 Bed,Available Now,888-783-7919,5.0,1 Renter Reviews,30,Car-Dependent,0,Minimal Transit,"{'1 Bed': '$1,380 – 2,008', '2 Beds': '$1,640 – 2,473', '3 Beds': '$2,215 – 2,930'}"
77,https://www.apartments.com/fifth-avenue-school-lofts-pittsburgh-pa/0jb5cg0/,Fifth Avenue School Lofts,Steiner Realty,"1800 Fifth Ave, Pittsburgh, PA 15219",New,"$1,220 - 2,200",1-2 Bed,Available Now,844-202-0680,5.0,1 Renter Reviews,84,Very Walkable,81,Excellent Transit,"{'1 Bed': '$1,220 – 1,400', '2 Beds': '$1,580 – 2,200'}"
78,https://www.apartments.com/eighth-and-penn-pittsburgh-pa/bmw0rqb/,Eighth and Penn,Trek Development Group,"711-713 Penn Ave, Pittsburgh, PA 15222",9 hrs Ago,"$1,280 - 3,170",Studio - 2 Bed,Available Now,412-748-1949,5.0,,99,Walker's Paradise,100,Rider's Paradise,"{'Studio': '$1,280 – 2,100', '1 Bed': '$1,315 – 2,100', '2 Beds': '$2,000 – 3,170'}"
79,https://www.apartments.com/cosmopolitan-apartment-homes-pittsburgh-pa/zrfq8ex/,Cosmopolitan Apartment Homes,AION Partners,"3001 McKnight East Dr, Pittsburgh, PA 15237",9 hrs Ago,"$1,300 - 2,265",1-2 Bed,Available 03/11/20,412-499-3576,5.0,2 Renter Reviews,48,Car-Dependent,33,Some Transit,"{'1 Bed': '$1,300 – 1,990', '2 Beds': '$1,620 – 2,265'}"
80,https://www.apartments.com/the-encore-on-7th-apartments-pittsburgh-pa/emw3glm/,The Encore on 7th Apartments,Lincoln Property Company,"100 7th St, Pittsburgh, PA 15222",New,"$1,715 - 2,353",1-2 Bed,Available 03/09/20,888-843-1690,5.0,28 Renter Reviews,99,Walker's Paradise,100,Rider's Paradise,"{'1 Bed': '$1,715 – 2,353', '2 Beds': 'Call for Rent'}"
81,https://www.apartments.com/river-vue-pittsburgh-pa/6ee0v3r/,River Vue,Millcraft Investments,"300 Liberty Ave, Pittsburgh, PA 15222",New,"$1,320 - 5,995",Studio - 3 Bed,Available Now,412-345-8286,5.0,2 Renter Reviews,93,Walker's Paradise,100,Rider's Paradise,"{'Studio': '$1,320 – 1,770', '1 Bed': '$1,370 – 2,775', '2 Beds': '$2,375 – 4,995', '3 Beds': '$5,995'}"
82,https://www.apartments.com/schenley-apartments-pittsburgh-pa/h2wzm10/,Schenley Apartments,PMC Property Group,"4101 Bigelow Blvd, Pittsburgh, PA 15213",2 days Ago,"$2,150 - 2,650",2 Bed,Available Now,412-307-7720,5.0,1 Renter Reviews,86,Very Walkable,71,Excellent Transit,"{'2 Beds': '$2,150 – 2,650'}"
83,https://www.apartments.com/the-residences-at-the-historic-alcoa-building-pittsburgh-pa/be0c4j8/,The Residences at the Historic Alcoa Building,PMC Property Group,"611 William Penn Pl, Pittsburgh, PA 15219",5 days Ago,"$1,425 - 3,750",1-2 Bed,Available Now,412-620-6372,5.0,,98,Walker's Paradise,100,Rider's Paradise,"{'1 Bed': '$1,425 – 1,550', '2 Beds': '$1,995 – 3,750'}"
84,https://www.apartments.com/bower-hill-iii-pittsburgh-pa/7g9bhqz/,Bower Hill III,DBC Group,"1170 Bower Hill Rd, Pittsburgh, PA 15243",5 days Ago,"$850 - 1,575",1-3 Bed,Available Now,412-249-9087,4.9,7 Renter Reviews,18,Car-Dependent,33,Some Transit,"{'1 Bed': '$850 – 895', '2 Beds': '$1,325 – 1,395', '3 Beds': '$1,500 – 1,575'}"
85,https://www.apartments.com/market-square-place-pittsburgh-pa/kzem0mc/,Market Square Place,Millcraft Investments,"211 Forbes Ave, Pittsburgh, PA 15222",1 wk Ago,"$1,390 - 3,725",Studio - 2 Bed,Available Now,844-885-7665,5.0,1 Renter Reviews,99,Walker's Paradise,100,Rider's Paradise,"{'Studio': '$1,555 – 2,800', '1 Bed': '$1,390 – 2,728', '2 Beds': '$2,060 – 3,725'}"
86,https://www.apartments.com/alcoma-on-the-green-pittsburgh-pa/rz7e4n1/,Alcoma on the Green,DBC Group,"225 Alcoma Blvd, Pittsburgh, PA 15235",1 wk Ago,$675 - 835,1-2 Bed,Available Now,412-423-5108,4.0,,12,Car-Dependent,28,Some Transit,"{'1 Bed': '$675', '2 Beds': '$810 – 835'}"
87,https://www.apartments.com/one-on-centre-pittsburgh-pa/p2phsns/,,Greystar,"4500 Centre Ave, Pittsburgh, PA 15213",1 wk Ago,"$1,164 - 1,745",1-2 Bed,Available Now,412-533-2310,5.0,2 Renter Reviews,87,Very Walkable,71,Excellent Transit,"{'1 Bed': '$1,745', '2 Beds': '$1,164'}"
88,https://www.apartments.com/century-building-pittsburgh-pa/4kyz3ej/,Century Building,Trek Development Group,"130 7th St, Pittsburgh, PA 15222",2 wks Ago,"$1,350 - 1,840",1-2 Bed,Available Soon,844-586-2302,5.0,3 Renter Reviews,99,Walker's Paradise,100,Rider's Paradise,"{'1 Bed': '$1,350', '2 Beds': '$1,805 – 1,840'}"
89,https://www.apartments.com/aria-cultural-district-lofts-pittsburgh-pa/lrkw6fe/,Aria Cultural District Lofts,Aria Cultural District Lofts,"121 7th St, Pittsburgh, PA 15222",2 wks Ago,"$1,450 - 1,675",1 Bed,Available Soon,844-723-3301,5.0,,99,Walker's Paradise,100,Rider's Paradise,"{'1 Bed': '$1,450 – 1,675'}"
90,https://www.apartments.com/lot-24-apartments-pittsburgh-pa/gd6mkey/,Lot 24 Apartments,"GMH Associates, Inc.","2404 Railroad St, Pittsburgh, PA 15222",2 wks Ago,"$1,571 - 2,384",1-2 Bed,Not Available,412-567-4141,5.0,,78,Very Walkable,60,Good Transit,"{'1 Bed': '$1,571 – 1,765', '2 Beds': '$2,227 – 2,384'}"
91,https://www.apartments.com/930-penn-ave-pittsburgh-pa/b91lvx8/,930 Penn Ave,,"930 Penn Ave, Pittsburgh, PA 15222",2 wks Ago,"$2,560 - 3,000",2 Bed,Available Soon,844-855-0753,4.0,,98,Walker's Paradise,100,Rider's Paradise,"{'2 Beds': '$2,560 – 3,000'}"
92,https://www.apartments.com/perrytown-place-apartments-pittsburgh-pa/bqx2848/,Perrytown Place Apartments,,"101 Highland Pines Dr, Pittsburgh, PA 15237",2 wks Ago,$715 - 895,Studio - 1 Bed,Available Soon,844-579-8731,4.0,,65,Somewhat Walkable,0,Minimal Transit,"{'Studio': '$715 – 780', '1 Bed': '$765 – 895'}"
93,https://www.apartments.com/print-shop-lofts-pittsburgh-pa/56bvlsp/,Print Shop Lofts,"412Living, LLC","3010 Jane St, Pittsburgh, PA 15203",9 hrs Ago,"$1,385 - 2,300",1-3 Bed,,412-307-8268,5.0,,80,Very Walkable,48,Some Transit,"{'1 Bed': '$1,385 – 2,100', '2 Beds': '$1,800 – 2,300', '3 Beds': '$2,300'}"
94,https://www.apartments.com/hamilton-place-pittsburgh-pa/tl3qth9/,Hamilton Place,A. R. Building Company,"100 Addie Ct, Pittsburgh, PA 15234",1 day Ago,"$1,055 - 1,375",1-2 Bed,,724-453-4240,,,41,Car-Dependent,53,Good Transit,"{'1 Bed': '$1,055 – 1,085', '2 Beds': '$1,250 – 1,375'}"
95,https://www.apartments.com/3030-south-water-apartments-pittsburgh-pa/h7w8hz0/,3030 South Water Apartments,,"3030 S Water St, Pittsburgh, PA 15203",2 wks Ago,"$1,310 - 1,475",1 Bed,,412-499-3353,5.0,,60,Somewhat Walkable,52,Good Transit,"{'1 Bed': '$1,310 – 1,475'}"
96,https://www.apartments.com/whitehall-place-pittsburgh-pa/0tgw3s1/,Whitehall Place,Drucker + Falk,"1553 Parkline Dr, Pittsburgh, PA 15227",New,$457 - 864,Studio - 3 Bed,,844-484-0950,2.9,9 Renter Reviews,26,Car-Dependent,37,Some Transit,"{'Studio': '$457 – 504', '1 Bed': '$550 – 638', '2 Beds': '$716 – 731', '3 Beds': '$777 – 864'}"
97,https://www.apartments.com/the-docks-pittsburgh-pa/wjt971j/,The Docks,Berkshire,"501 Riverfront Dr, Pittsburgh, PA 15238",New,"$1,320 - 2,982",1-3 Bed,,844-278-3009,5.0,1 Renter Reviews,35,Car-Dependent,41,Some Transit,"{'1 Bed': '$1,320 – 2,206', '2 Beds': '$1,568 – 2,982', '3 Beds': 'Call for Rent'}"
98,https://www.apartments.com/laurel-village-apartments-pittsburgh-pa/f2db0nv/,Laurel Village Apartments,Dreyfuss Management,"1000 Penn Center Blvd, Pittsburgh, PA 15235",New,"$940 - 1,220",Studio - 2 Bed,,412-357-5646,5.0,5 Renter Reviews,43,Car-Dependent,30,Some Transit,"{'Studio': 'Call for Rent', '1 Bed': '$940 – 1,010', '2 Beds': '$1,100 – 1,220'}"
99,https://www.apartments.com/churchview-gardens-pittsburgh-pa/cwd27pd/,Churchview Gardens,Westgate Management Company,"3783 Churchview Avenue Ext, Pittsburgh, PA 15236",New,$700 - 825,1-2 Bed,,844-629-5759,4.0,2 Renter Reviews,-,-,-,-,"{'1 Bed': '$700 – 725', '2 Beds': '$800 – 825'}"
100,https://www.apartments.com/westpointe-apartment-homes-pittsburgh-pa/vgmf5zd/,Westpointe Apartment Homes,Morgan Properties,"2000 Westpointe Dr, Pittsburgh, PA 15205",New,"$890 - 1,508",1-3 Bed,,877-627-8509,4.9,4 Renter Reviews,40,Car-Dependent,34,Some Transit,"{'1 Bed': '$890 – 1,042', '2 Beds': '$1,050 – 1,335', '3 Beds': '$1,385 – 1,508'}"
101,https://www.apartments.com/bellevue-apartments-pittsburgh-pa/4y3r1ll/,Bellevue Apartments,Prudential Realty Company,"88 Sheridan Ave, Pittsburgh, PA 15202",5 hrs Ago,$635 - 710,1-2 Bed,,844-367-5260,4.0,,75,Very Walkable,41,Some Transit,"{'1 Bed': '$635 – 660', '2 Beds': '$710'}"
102,https://www.apartments.com/highland-park-club-apartments-pittsburgh-pa/qpr93dw/,Highland Park Club Apartments,,"1001 N Negley Ave, Pittsburgh, PA 15206",New,"$1,175 - 1,325",1-2 Bed,,412-436-5519,4.0,1 Renter Reviews,64,Somewhat Walkable,48,Some Transit,"{'1 Bed': '$1,175', '2 Beds': '$1,325'}"
103,https://www.apartments.com/walnut-on-highland-pittsburgh-pa/nrrw3wp/,Walnut on Highland,Walnut Capital,"121 S Highland Ave, Pittsburgh, PA 15206",New,"$1,403 - 2,497",Studio - 3 Bed,,412-308-5384,5.0,,95,Walker's Paradise,70,Excellent Transit,"{'Studio': '$1,403 – 2,093', '1 Bed': '$1,547 – 2,497', '2 Beds': 'Call for Rent', '3 Beds': 'Call for Rent'}"
104,https://www.apartments.com/club-at-north-hills-apartment-homes-pittsburgh-pa/m35tbqk/,Club at North Hills Apartment Homes,Morgan Properties,"700 Duncan Ave, Pittsburgh, PA 15237",New,"$975 - 2,089",1-2 Bed,,866-719-3405,4.8,17 Renter Reviews,52,Somewhat Walkable,32,Some Transit,"{'1 Bed': '$975 – 1,283', '2 Beds': '$1,425 – 2,089'}"
105,https://www.apartments.com/morrow-park-city-apartments-pittsburgh-pa/xpg1ngq/,Morrow Park City Apartments,Village Green,"5250 Liberty Ave, Pittsburgh, PA 15224",New,"$1,255 - 3,660",Studio - 3 Bed,,412-347-1025,5.0,1 Renter Reviews,90,Walker's Paradise,70,Excellent Transit,"{'Studio': '$1,255 – 1,675', '1 Bed': '$1,515 – 2,375', '2 Beds': '$2,030 – 3,090', '3 Beds': '$2,850 – 3,660'}"
106,https://www.apartments.com/hot-metal-flats-pittsburgh-pa/bgv9178/,Hot Metal Flats,Walnut Capital,"2915 Sidney St, Pittsburgh, PA 15203",4 hrs Ago,"$1,302 - 3,112",Studio - 2 Bed,,412-419-1366,5.0,,72,Very Walkable,58,Good Transit,"{'Studio': '$1,302 – 1,747', '1 Bed': '$1,632 – 2,377', '2 Beds': '$2,212 – 3,112'}"
107,https://www.apartments.com/coda-on-centre-pittsburgh-pa/y9dvdqv/,Coda on Centre,Oxford Development Company,"5765 Centre Ave, Pittsburgh, PA 15206",New,"$1,390 - 4,709",Studio - 2 Bed,,844-845-4811,5.0,,94,Walker's Paradise,71,Excellent Transit,"{'Studio': '$1,390 – 2,581', '1 Bed': '$1,615 – 3,640', '2 Beds': '$2,600 – 4,709'}"
108,https://www.apartments.com/highland-village-pittsburgh-pa/y6kp5mt/,Highland Village,Walnut Capital,"450 Highland Ave, Pittsburgh, PA 15229",New,"$1,835 - 3,255",2-3 Bed,,844-874-5873,5.0,,8,Car-Dependent,29,Some Transit,"{'2 Beds': '$1,835 – 2,995', '3 Beds': '$2,090 – 3,255'}"
109,https://www.apartments.com/highland-plaza-apartments-pittsburgh-pa/8nr7t31/,Highland Plaza Apartments,,"301 S Highland Ave, Pittsburgh, PA 15206",7 hrs Ago,"$1,300 - 2,000",1-3 Bed,,844-661-9858,4.0,2 Renter Reviews,93,Walker's Paradise,71,Excellent Transit,"{'1 Bed': '$1,300', '2 Beds': '$1,480 – 1,800', '3 Beds': '$2,000'}"
110,https://www.apartments.com/governors-ridge-apartments-townhomes-pittsburgh-pa/hgp33k0/,Governors Ridge Apartments & Townhomes,Morgan Properties,"112 Hilands Pl, Pittsburgh, PA 15237",4 hrs Ago,"$890 - 1,251",2-3 Bed,,844-304-1892,3.9,5 Renter Reviews,48,Car-Dependent,33,Some Transit,"{'2 Beds': '$890 – 1,251', '3 Beds': 'Call for Rent'}"
111,https://www.apartments.com/morgan-at-north-shore-pittsburgh-pa/5bgqxtq/,Morgan at North Shore,,"100 Anderson St, Pittsburgh, PA 15212",New,"$1,360 - 2,205",1-2 Bed,,888-353-5443,5.0,7 Renter Reviews,90,Walker's Paradise,94,Rider's Paradise,"{'1 Bed': '$1,360 – 1,596', '2 Beds': '$1,805 – 2,205'}"
112,https://www.apartments.com/cliffside-manor-apartments-pittsburgh-pa/wgqlw2l/,Cliffside Manor Apartments,,"200 Cliffside Manor Dr, Pittsburgh, PA 15202",9 hrs Ago,$800,1 Bed,,844-264-3671,4.0,9 Renter Reviews,41,Car-Dependent,28,Some Transit,{'1 Bed': '$800'}
113,https://www.apartments.com/the-rockwel-rockwel-realty-leasing-pittsburgh-pa/8bj3yk3/,The Rockwel - Rockwel Realty Leasing,Rockwel Realty,"430 Shady Ave, Pittsburgh, PA 15206",New,"$1,395 - 2,500",1-2 Bed,,844-845-8849,5.0,1 Renter Reviews,91,Walker's Paradise,70,Excellent Transit,"{'1 Bed': '$1,595 – 1,695', '2 Beds': '$1,395 – 2,500'}"
114,https://www.apartments.com/the-royal-plaza-rockwel-realty-leasing-pittsburgh-pa/3s5lycg/,The Royal Plaza Rockwel Realty Leasing,Rockwel Realty,"5506 5th Ave, Pittsburgh, PA 15232",New,"$1,350 - 1,850",2-3 Bed,,844-219-2318,4.0,,87,Very Walkable,70,Excellent Transit,"{'2 Beds': '$1,350 – 1,550', '3 Beds': '$1,850'}"
115,https://www.apartments.com/eastside-bond-pittsburgh-pa/cj0pksg/,Eastside Bond,McKinney Properties,"6105 Spirit St, Pittsburgh, PA 15206",New,"$1,468 - 3,823",Studio - 2 Bed,,844-378-8494,5.0,,95,Walker's Paradise,71,Excellent Transit,"{'Studio': '$1,468 – 1,616', '1 Bed': '$1,719 – 3,239', '2 Beds': '$2,228 – 3,823'}"
116,https://www.apartments.com/crawford-square-apartments-pittsburgh-pa/q5w7s4y/,Crawford Square Apartments,McCormack Baron Salazar,"510 Protectory Pl, Pittsburgh, PA 15219",1 day Ago,"$1,160 - 2,050",1-3 Bed,,412-567-5423,5.0,,89,Very Walkable,91,Rider's Paradise,"{'1 Bed': '$1,160 – 1,225', '2 Beds': '$1,325 – 1,795', '3 Beds': '$1,860 – 2,050'}"
117,https://www.apartments.com/grandview-pointe-apartments-pittsburgh-pa/5k0yx4p/,Grandview Pointe Apartments,McKinney Properties,"1411 Grandview Ave, Pittsburgh, PA 15211",1 day Ago,"$1,505 - 2,363",1-2 Bed,,877-340-0934,4.9,3 Renter Reviews,56,Somewhat Walkable,69,Good Transit,"{'1 Bed': '$1,505 – 1,892', '2 Beds': '$1,533 – 2,363'}"
118,https://www.apartments.com/49-lawn-st-pittsburgh-pa/w5xq2hh/,49 Lawn St,,"Pittsburgh, PA 15213",1 day Ago,Call for Rent,1 Bed,,833-679-0335,5.0,,75,Very Walkable,71,Excellent Transit,{'1 Bed': 'Call for Rent'}
119,https://www.apartments.com/catalyst-lofts-pittsburgh-pa/0v7q7s3/,Catalyst Lofts,,"141 41st St, Pittsburgh, PA 15201",1 day Ago,"$1,300 - 2,500",1-3 Bed,,844-814-6608,5.0,,77,Very Walkable,50,Good Transit,"{'1 Bed': '$1,300 – 1,850', '2 Beds': '$1,750 – 2,500', '3 Beds': '$1,750 – 2,500'}"
120,https://www.apartments.com/wendover-pittsburgh-pa/l55ygwf/,Wendover,,"5562 Hobart St, Pittsburgh, PA 15217",1 day Ago,"$980 - 1,575",Studio - 2 Bed,,412-357-4925,3.0,,78,Very Walkable,53,Good Transit,"{'Studio': '$980', '1 Bed': '$1,125 – 1,270', '2 Beds': '$1,325 – 1,575'}"
121,https://www.apartments.com/morewood-court-pittsburgh-pa/qkwekrw/,Morewood Court,,"319-323 Morewood Ave, Pittsburgh, PA 15213",New,$885 - 950,1 Bed,,844-784-1303,4.0,,91,Walker's Paradise,72,Excellent Transit,{'1 Bed': '$885 – 950'}
122,https://www.apartments.com/ellsworth-towers-pittsburgh-pa/sr1w287/,Ellsworth Towers,,"5700 Ellsworth Ave, Pittsburgh, PA 15232",New,$755 - 955,Studio - 1 Bed,,844-888-0133,4.0,,97,Walker's Paradise,73,Excellent Transit,"{'Studio': '$755', '1 Bed': '$955'}"
123,https://www.apartments.com/morrowfield-pittsburgh-pa/34lt28g/,Morrowfield,,"2715 Murray Ave, Pittsburgh, PA 15217",2 days Ago,"$930 - 1,295",Studio - 1 Bed,,844-404-5887,5.0,,87,Very Walkable,52,Good Transit,"{'Studio': '$930 – 1,055', '1 Bed': '$980 – 1,295'}"
124,https://www.apartments.com/arlington-pittsburgh-pa/pr2nf1t/,Arlington,,"515 S Aiken Ave, Pittsburgh, PA 15232",New,"$910 - 1,385",Studio - 1 Bed,,844-482-7905,5.0,,94,Walker's Paradise,72,Excellent Transit,"{'Studio': '$910 – 970', '1 Bed': '$1,260 – 1,385'}"
125,https://www.apartments.com/river-oaks-community-pittsburgh-pa/wyqj97h/,River Oaks Community,,"1 Oakhurst Cir, Pittsburgh, PA 15215",6 days Ago,"$940 - 2,300",1-4 Bed,,412-626-5791,5.0,,36,Car-Dependent,39,Some Transit,"{'1 Bed': '$940', '2 Beds': '$1,140 – 1,240', '3 Beds': '$1,340 – 1,540', '4 Beds': '$2,300'}"
126,https://www.apartments.com/redstone-place-pittsburgh-pa/rqd9zm0/,RedStone Place,,"265 46th St, Pittsburgh, PA 15201",1 wk Ago,"$1,150",1-2 Bed,,844-857-0233,2.1,3 Renter Reviews,81,Very Walkable,51,Good Transit,"{'1 Bed': '$1,150', '2 Beds': '$1,150'}"
127,https://www.apartments.com/whitney-hall-apartments-pittsburgh-pa/z8tg6ww/,Whitney Hall Apartments,,"418 Whitney Ave, Pittsburgh, PA 15221",1 wk Ago,$879,2 Bed,,412-253-6901,4.0,10 Renter Reviews,64,Somewhat Walkable,63,Good Transit,{'2 Beds': '$879'}
128,https://www.apartments.com/mountvue-apartments-pittsburgh-pa/8vgwqd2/,Mountvue Apartments,,"5 Grandview Ave, Pittsburgh, PA 15211",1 wk Ago,"$1,050 - 2,400",Studio - 2 Bed,,844-681-2898,4.0,2 Renter Reviews,82,Very Walkable,82,Excellent Transit,"{'Studio': '$1,050 – 1,125', '1 Bed': '$1,250 – 1,400', '2 Beds': '$1,950 – 2,400'}"
129,https://www.apartments.com/cloverleaf-towers-pittsburgh-pa/t8ygpv9/,Cloverleaf Towers,,"60 Clover Dr, Pittsburgh, PA 15236",1 wk Ago,"$750 - 1,200",1-3 Bed,,412-232-5109,4.0,1 Renter Reviews,52,Somewhat Walkable,44,Some Transit,"{'1 Bed': '$750 – 900', '2 Beds': '$850 – 1,100', '3 Beds': '$1,200'}"
130,https://www.apartments.com/the-venue-pittsburgh-pa/6qp02ds/,The Venue,,"625 Stanwix St, Pittsburgh, PA 15222",2 wks Ago,"$1,595 - 2,295",2 Bed,,412-506-6882,5.0,1 Renter Reviews,97,Walker's Paradise,100,Rider's Paradise,"{'2 Beds': '$1,595 – 2,295'}"
131,https://www.apartments.com/the-brew-house-pittsburgh-pa/97en2f7/,The Brew House,Trek Development Group,"711 S 21st St, Pittsburgh, PA 15203",2 wks Ago,"$1,100 - 2,300",1-2 Bed,,412-499-3917,5.0,,93,Walker's Paradise,58,Good Transit,"{'1 Bed': '$1,100 – 1,350', '2 Beds': '$2,100 – 2,300'}"
132,https://www.apartments.com/the-evalee-apartments-pittsburgh-pa/4vvnhrh/,The Evalee Apartments,JoCo Partners,"5 Dorchester Dr, Pittsburgh, PA 15241",2 wks Ago,"$945 - 1,620",1-2 Bed,,844-274-9864,4.8,1 Renter Reviews,62,Somewhat Walkable,52,Good Transit,"{'1 Bed': '$945 – 995', '2 Beds': '$1,135 – 1,620'}"
